Filename,Source,Type,FOV,Name
dataScaleSize_slideTris20min_1_FOV2.csv,ASTAR_COMET_Tonsil,dataScaleSize,FOV2,ASTAR_COMET_Tonsil_1
dataScaleSize_slideTris40min_2_FOV1.csv,ASTAR_COMET_Tonsil,dataScaleSize,FOV1,ASTAR_COMET_Tonsil_2
dataScaleSize_slideTris40min_2_FOV2.csv,ASTAR_COMET_Tonsil,dataScaleSize,FOV2,ASTAR_COMET_Tonsil_2
dataScaleSize_Slide1_Colon2.csv,Stanford_MIBI_Colon,dataScaleSize,FOV1,Stanford_MIBI_Colon_1
dataScaleSize_Slide2_Colon2.csv,Stanford_MIBI_Colon,dataScaleSize,FOV1,Stanford_MIBI_Colon_2
dataScaleSize_Slide3_Colon2.csv,Stanford_MIBI_Colon,dataScaleSize,FOV1,Stanford_MIBI_Colon_3
dataScaleSize_Slide24_Colon2.csv,Stanford_MIBI_Colon,dataScaleSize,FOV1,Stanford_MIBI_Colon_24
dataScaleSize_slide1_FOV1.csv,Novartis_Tonsil,dataScaleSize,FOV1,Novartis_Tonsil_slide1
dataScaleSize_slide1_FOV2.csv,Novartis_Tonsil,dataScaleSize,FOV2,Novartis_Tonsil_slide1
dataScaleSize_slide2_FOV1.csv,Novartis_Tonsil,dataScaleSize,FOV1,Novartis_Tonsil_slide2
dataScaleSize_slide2_FOV2.csv,Novartis_Tonsil,dataScaleSize,FOV2,Novartis_Tonsil_slide2
dataScaleSize_slide3_FOV1.csv,Novartis_Tonsil,dataScaleSize,FOV1,Novartis_Tonsil_slide3
dataScaleSize_slide3_FOV2.csv,Novartis_Tonsil,dataScaleSize,FOV2,Novartis_Tonsil_slide3
dataScaleSize_slide24_FOV1.csv,Novartis_Tonsil,dataScaleSize,FOV1,Novartis_Tonsil_slide24
dataScaleSize_slide24_FOV2.csv,Novartis_Tonsil,dataScaleSize,FOV2,Novartis_Tonsil_slide24
dataScaleSize_slide1_FOV1.csv,Novartis_Lung_Cancer,dataScaleSize,FOV1,Novartis_Lung_Cancer_slide1
dataScaleSize_slide1_FOV2.csv,Novartis_Lung_Cancer,dataScaleSize,FOV2,Novartis_Lung_Cancer_slide1
dataScaleSize_slide2_FOV1.csv,Novartis_Lung_Cancer,dataScaleSize,FOV1,Novartis_Lung_Cancer_slide2
dataScaleSize_slide2_FOV2.csv,Novartis_Lung_Cancer,dataScaleSize,FOV2,Novartis_Lung_Cancer_slide2
dataScaleSize_slide3_FOV1.csv,Novartis_Lung_Cancer,dataScaleSize,FOV1,Novartis_Lung_Cancer_slide3
dataScaleSize_slide3_FOV2.csv,Novartis_Lung_Cancer,dataScaleSize,FOV2,Novartis_Lung_Cancer_slide3
dataScaleSize_slide24_FOV1.csv,Novartis_Lung_Cancer,dataScaleSize,FOV1,Novartis_Lung_Cancer_slide24
dataScaleSize_slide24_FOV2.csv,Novartis_Lung_Cancer,dataScaleSize,FOV2,Novartis_Lung_Cancer_slide24
dataScaleSize_slide1_FOV1.csv,Stanford_Orion_EndometrialCancer,dataScaleSize,FOV1,Stanford_Orion_TMA_Tris20min
dataScaleSize_slide1_FOV2.csv,Stanford_Orion_EndometrialCancer,dataScaleSize,FOV2,Stanford_Orion_TMA_Tris20min
dataScaleSize_slide2_FOV1.csv,Stanford_Orion_EndometrialCancer,dataScaleSize,FOV1,Stanford_Orion_TMA_Tris40min
dataScaleSize_slide2_FOV2.csv,Stanford_Orion_EndometrialCancer,dataScaleSize,FOV2,Stanford_Orion_TMA_Tris40min
dataScaleSize_slide3_FOV1.csv,Stanford_Orion_EndometrialCancer,dataScaleSize,FOV1,Stanford_Orion_TMA_Tris10min
dataScaleSize_slide3_FOV2.csv,Stanford_Orion_EndometrialCancer,dataScaleSize,FOV2,Stanford_Orion_TMA_Tris10min
dataScaleSize_slide24_FOV1.csv,Stanford_Orion_EndometrialCancer,dataScaleSize,FOV1,Stanford_Orion_TMA_CA20min
dataScaleSize_slide24_FOV2.csv,Stanford_Orion_EndometrialCancer,dataScaleSize,FOV2,Stanford_Orion_TMA_CA20min
dataScaleSize_slide1_FOV1.csv,Stanford_Orion_LN,dataScaleSize,FOV1,Stanford_Orion_LN_Tris20min
dataScaleSize_slide1_FOV2.csv,Stanford_Orion_LN,dataScaleSize,FOV2,Stanford_Orion_LN_Tris20min
dataScaleSize_slide2_FOV1.csv,Stanford_Orion_LN,dataScaleSize,FOV1,Stanford_Orion_LN_Tris40min
dataScaleSize_slide2_FOV2.csv,Stanford_Orion_LN,dataScaleSize,FOV2,Stanford_Orion_LN_Tris40min
dataScaleSize_slide3_FOV1.csv,Stanford_Orion_LN,dataScaleSize,FOV1,Stanford_Orion_LN_Tris10min
dataScaleSize_slide3_FOV2.csv,Stanford_Orion_LN,dataScaleSize,FOV2,Stanford_Orion_LN_Tris10min
dataScaleSize_slide24_FOV1.csv,Stanford_Orion_LN,dataScaleSize,FOV1,Stanford_Orion_LN_CA20min
dataScaleSize_slide24_FOV2.csv,Stanford_Orion_LN,dataScaleSize,FOV2,Stanford_Orion_LN_CA20min
dataScaleSize_Slide1_edited_Tile1.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV1,Stanford_MIBI_LymphNode_1
dataScaleSize_Slide1_edited_Tile2.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV2,Stanford_MIBI_LymphNode_1
dataScaleSize_Slide1_edited_Tile3.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV3,Stanford_MIBI_LymphNode_1
dataScaleSize_Slide1_edited_Tile4.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV4,Stanford_MIBI_LymphNode_1
dataScaleSize_Slide2_edited_Tile1.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV1,Stanford_MIBI_LymphNode_2
dataScaleSize_Slide2_edited_Tile2.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV2,Stanford_MIBI_LymphNode_2
dataScaleSize_Slide2_edited_Tile3.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV3,Stanford_MIBI_LymphNode_2
dataScaleSize_Slide2_edited_Tile4.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV4,Stanford_MIBI_LymphNode_2
dataScaleSize_Slide3_edited_Tile1.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV1,Stanford_MIBI_LymphNode_3
dataScaleSize_Slide3_edited_Tile2.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV2,Stanford_MIBI_LymphNode_3
dataScaleSize_Slide3_edited_Tile3.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV3,Stanford_MIBI_LymphNode_3
dataScaleSize_Slide3_edited_Tile4.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV4,Stanford_MIBI_LymphNode_3
dataScaleSize_Slide24_edited_Tile1.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV1,Stanford_MIBI_LymphNode_24
dataScaleSize_Slide24_edited_Tile2.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV2,Stanford_MIBI_LymphNode_24
dataScaleSize_Slide24_edited_Tile3.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV3,Stanford_MIBI_LymphNode_24
dataScaleSize_Slide24_edited_Tile4.csv,Stanford_MIBI_LymphNode,dataScaleSize,FOV4,Stanford_MIBI_LymphNode_24
